Key,Name,Address Line 1,City,State,Zip,latitude,longitude,Address Validity,BI Qualification,BI Plan,BI Service Level,BI Availability,BI Reason,4G LTE,L600,L700,L1900,L2100,L2500,Covlall,5G,NR600,NR1900,NR2500,Roaming Only,Roaming,NearestSite,Tower Distance,DistToSite_Mi,DirectionDegrees,Technician Tablets,Fixed Wireless,Trucks,Hexbins,Sample Count,Avg Ookla Download (Mbps),Min Ookla Download (Mbps),Max Ookla Download (Mbps),Avg Ookla Upload (Mbps),Min Ookla Upload (Mbps),Max Ookla Upload (Mbps),Avg Ookla Latency (ms),Min Ookla Latency (ms),Max Ookla Latency (ms),Hexbins - VZ,Sample Count - VZ,Avg Ookla Download (Mbps) - VZ,Min Ookla Download (Mbps) - VZ,Max Ookla Download (Mbps) - VZ,Avg Ookla Upload (Mbps) - VZ,Min Ookla Upload (Mbps) - VZ,Max Ookla Upload (Mbps) - VZ,Avg Ookla Latency (ms) - VZ,Min Ookla Latency (ms) - VZ,Max Ookla Latency (ms) - VZ,Hexbins - AT&T,Sample Count - AT&T,Avg Ookla Download (Mbps) - AT&T,Min Ookla Download (Mbps) - AT&T,Max Ookla Download (Mbps) - AT&T,Avg Ookla Upload (Mbps) - AT&T,Min Ookla Upload (Mbps) - AT&T,Max Ookla Upload (Mbps) - AT&T,Avg Ookla Latency (ms) - AT&T,Min Ookla Latency (ms) - AT&T,Max Ookla Latency (ms) - AT&T
313,RICRAN01,1610 Pontiac Ave,Cranston,RI,2920,41.738192,-71.460561,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,4PRM065A,< 0.5 Mile,0.5,54,Yes,Yes,Yes,Nearby,5,595.5,149.7,889.6,71.0,17.9,160.2,12,7,15,Nearby,9,431.8,13.6,991.6,97.7,0.7,168.0,26,20,39,Nearby,13,205.4,40.2,495.9,29.3,0.5,57.2,22,14,33
238,VARICH02,1405 Gordon Ave,Richmond,VA,23224,37.512095,-77.438748,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,VA11361A,< 0.5 Mile,0.5,43,Yes,Yes,Yes,Nearby,8,310.9,0.0,563.1,19.3,0.0,60.0,28,12,59,Nearby,9,481.4,38.0,1126.2,29.7,4.3,67.5,21,13,29,Nearby,1,25.0,25.0,25.0,9.8,9.8,9.8,28,28,28
1178,FLJACK03,8014 Bayberry Road,Jacksonville,FL,32256,30.225219,-81.584839,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,9JK0197A,< 0.5 Mile,0.5,294,Yes,Yes,Yes,PB85353606,1,601.2,601.2,601.2,15.1,15.1,15.1,23,23,23,Nearby,36,235.9,0.9,3065.5,17.7,0.0,396.8,39,16,97,PB85353606,4,18.7,6.2,46.2,1.7,0.1,3.1,38,19,84
217,TNJACK01,137 Lawrence Switch Rd,Jackson,TN,38301,35.646982,-88.79574,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,9ME0382A,< 0.5 Mile,0.5,280,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,70.8,47.5,94.1,6.8,4.9,8.7,55,18,91,Nearby,1,17.5,17.5,17.5,0.0,0.0,0.0,35,35,35
293,OHLIMA01,1550 East 4th St,Lima,OH,45804,40.716677,-84.08588,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,FY03626A,< 0.5 Mile,0.5,94,Yes,Yes,Yes,Nearby,1,613.3,613.3,613.3,26.4,26.4,26.4,19,19,19,,,,,,,,,,,,,,,,,,,,,,
558,DENEWC05,246 Marsh Lane,New Castle,DE,19720,39.714128,-75.57574,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,1NC3785A,< 0.75 Mile,0.5,356,Yes,Yes,Yes,Nearby,2,351.0,269.7,432.2,46.4,33.7,59.2,18,12,23,Nearby,8,334.2,50.5,831.8,22.1,1.8,76.0,25,17,33,Nearby,1,351.3,351.3,351.3,6.8,6.8,6.8,23,23,23
405,FLMOOR01,1940 E. State Road 78,Moore Haven,FL,33471,26.974175,-81.116104,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,6FM1226M,< 0.75 Mile,0.5,298,Yes,Yes,Yes,Nearby,6,78.9,54.3,113.7,3.0,0.6,6.0,35,32,40,Nearby,23,306.7,54.6,874.5,29.4,1.6,93.8,38,22,47,Nearby,2,139.5,125.7,153.3,53.4,35.4,71.3,43,29,57
1101,GALITH01,7040 Maddox Road,Lithonia,GA,30058,33.740012,-84.097976,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,9AT3910A,< 0.75 Mile,0.5,106,Yes,Yes,Yes,Nearby,303,320.3,0.0,1357.1,17.7,0.0,324.4,31,7,637,PC67461250,1,513.8,513.8,513.8,4.9,4.9,4.9,33,33,33,Nearby,1,106.9,106.9,106.9,18.2,18.2,18.2,32,32,32
575,AZPHOE30,2550 West Union Hill Dr,Phoenix,AZ,85027,33.655672,-112.112309,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,PH10125E,< 0.75 Mile,0.6,188,Yes,Yes,Yes,PC27236636,3,125.5,13.3,242.4,0.7,0.0,1.9,34,22,43,PC27236636,1,367.1,367.1,367.1,9.6,9.6,9.6,12,12,12,Nearby,109,187.5,0.2,678.9,5.4,0.0,45.4,37,11,197
551,TXKATY01,24275 Katy Freeway,KATY,TX,77494,29.784568,-95.789607,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,A3F0600A,< 0.75 Mile,0.6,24,Yes,Yes,Yes,PC35042252,3,283.5,188.0,459.0,17.1,2.2,40.1,19,13,28,PC35042252,3,282.9,187.2,463.3,6.1,3.9,8.3,24,16,35,PC35042252,6,151.7,0.0,509.8,12.5,0.1,47.7,26,17,55
192,ILNORT02,1300 Willow Road,Northbrook,IL,60062,42.105935,-87.814072,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,CH11151A,< 0.75 Mile,0.6,186,Yes,Yes,Yes,PF26737322,1,540.6,540.6,540.6,73.1,73.1,73.1,15,15,15,Nearby,42,231.4,0.1,662.7,9.7,0.1,42.9,39,16,460,Nearby,63,363.9,3.2,1035.0,20.6,0.0,99.0,38,11,457
71,WIFRAN01,10712 S. 124th St,Franklin,WI,53132,42.851199,-88.068992,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,Outdoor,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,ML54200B,< 0.75 Mile,0.6,34,Yes,Yes,Yes,Nearby,1,369.8,369.8,369.8,7.4,7.4,7.4,23,23,23,Nearby,1,22.2,22.2,22.2,12.3,12.3,12.3,38,38,38,PF50247441,1,456.8,456.8,456.8,53.8,53.8,53.8,27,27,27
1042,FLCALL01,6319 FL-22,Callaway,FL,32404,30.153355,-85.579752,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,9JK0635A,< 0.75 Mile,0.6,82,Yes,Yes,Yes,Nearby,7,600.1,54.1,1116.0,22.9,3.4,55.5,36,33,39,PC60362468,1,86.7,86.7,86.7,0.6,0.6,0.6,68,68,68,Nearby,5,225.6,13.5,573.8,6.6,0.1,14.9,50,41,61
127,PACAIR01,1176 No 1 Rd,Cairnbrook,PA,15924,40.121437,-78.801499,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,,No,A4F0909D,< 0.75 Mile,0.6,161,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,16.5,16.5,16.5,28.1,28.1,28.1,31,31,31,,,,,,,,,,,
364,IADESM06,1805 Euclid Avenue,Des Moines,IA,50303,41.628885,-93.642479,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,DM01093B,< 0.75 Mile,0.6,268,Yes,Yes,Yes,PF24168258,1,854.9,854.9,854.9,88.3,88.3,88.3,32,32,32,Nearby,1,24.3,24.3,24.3,1.9,1.9,1.9,38,38,38,Nearby,3,143.1,7.3,406.6,5.6,0.2,13.0,29,23,40
724,FLCOCO01,3303 Lake Dr,Cocoa,FL,32926,28.358581,-80.778144,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,A2C6108S,< 0.75 Mile,0.6,159,Yes,Yes,Yes,PB81648154,1,561.5,561.5,561.5,66.5,66.5,66.5,11,11,11,Nearby,12,254.3,24.6,767.8,20.2,0.7,79.6,23,11,37,Nearby,10,622.5,376.5,866.6,36.2,13.0,61.8,20,13,31
904,GALAKE03,4758 Loch Laurel Rd,Lake Park,GA,31636,30.67957,-83.235774,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,9JK2310S,< 0.75 Mile,0.6,14,Yes,Yes,Yes,Nearby,9,126.0,8.5,288.3,20.8,1.3,57.3,34,24,69,Nearby,21,244.1,28.6,640.1,45.1,0.2,505.3,43,26,64,Nearby,19,116.8,15.7,270.2,25.0,0.5,64.8,35,26,43
331,TXPHAR01,1701 South Cage Blvd,Pharr,TX,78577,26.174725,-98.186384,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,CC01309B,< 0.75 Mile,0.6,217,Yes,Yes,Yes,PC04677447,10,600.5,11.4,936.2,558.4,9.3,918.0,4,1,22,Nearby,18,107.2,1.4,425.5,5.5,0.3,13.6,41,20,104,PC04677447,2,188.0,2.0,374.1,2.6,1.9,3.2,348,71,624
930,TXDALL04,5025 Cash Road,Dallas,TX,75247,32.810043,-96.883023,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,,No,DA03048D,< 0.75 Mile,0.6,274,Yes,Yes,Yes,Nearby,18,281.8,2.1,711.0,27.0,0.8,77.4,33,10,146,Nearby,22,533.3,0.7,1235.2,26.7,0.0,81.6,21,16,30,Nearby,52,331.3,2.4,889.6,33.7,0.0,88.6,19,5,50
827,WIMILW01,4025 W. Lincoln Ave,Milwaukee,WI,53215,43.002694,-87.96488,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,ML90133A,< 0.75 Mile,0.6,55,Yes,Yes,Yes,Nearby,40,134.3,0.0,646.4,18.5,0.0,110.6,29,8,223,Nearby,13,136.3,0.8,650.5,16.8,0.0,52.5,22,14,29,Nearby,18,190.7,21.8,402.0,11.0,0.4,42.9,43,19,75
387,VACHAR02,1875 Avon Street,Charlottesville,VA,22902,37.990567,-78.503838,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,VA72497A,< 0.75 Mile,0.6,32,Yes,Yes,Yes,PF08648076,3,685.4,476.3,884.6,23.0,1.2,44.5,26,21,35,PF08648076,2,87.3,50.0,124.7,21.3,15.8,26.9,26,23,29,Nearby,3,50.1,0.5,126.3,5.0,0.6,9.5,39,27,60
517,COSALI01,230 Jones Ave,Salida,CO,81201,38.525148,-105.990253,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,DN05055A,< 0.75 Mile,0.6,331,Yes,Yes,Yes,Nearby,75,271.7,0.0,760.3,13.3,0.0,87.2,43,18,94,Nearby,22,81.0,3.3,344.1,13.5,0.0,71.6,73,22,970,Nearby,26,27.8,0.6,152.4,7.9,0.0,47.8,72,38,171
1068,WIMILW02,6710 N. Industrial Rd,Milwaukee,WI,53223,43.140713,-87.996874,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Vehicle,,No,ML91304A,< 0.75 Mile,0.6,246,Yes,Yes,Yes,Nearby,4,309.0,8.5,875.9,13.9,2.1,31.9,21,14,28,Nearby,27,70.4,8.5,198.1,6.4,0.0,26.7,32,16,195,Nearby,28,168.0,5.1,337.9,11.0,1.0,24.9,28,18,38
474,WIUNIO01,21211 Durand Ave,Union Grove,WI,53182,42.680795,-88.075405,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,ML64033B,< 0.75 Mile,0.7,68,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,MDELKR03,7175 Kit Kat Rd,Elkridge,MD,21075,39.174905,-76.764241,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,7BAN656B,< 0.75 Mile,0.7,88,Yes,Yes,Yes,PF32734745,1,774.3,774.3,774.3,22.3,22.3,22.3,19,19,19,Nearby,15,140.0,8.4,705.0,10.5,1.0,37.3,48,20,153,Nearby,9,125.7,22.6,237.3,6.0,1.6,22.2,36,29,47
487,AZHUAC01,2183 N Coyote Pl,Huachuca City,AZ,85616,31.688769,-110.359988,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,PH50687A,< 0.75 Mile,0.7,119,Yes,Yes,Yes,Nearby,16,397.9,20.7,863.5,61.7,6.3,140.8,36,17,76,Nearby,16,819.7,17.5,1451.9,67.5,27.0,126.0,37,30,48,Nearby,3,26.8,3.7,72.5,8.4,3.6,17.3,76,33,101
1256,VAMANA04,9650 Hawkins Dr,Manassas,VA,20109,38.748824,-77.54122,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Building Residential,,No,7WAW150A,< 0.75 Mile,0.7,112,Yes,Yes,Yes,Nearby,8,225.2,11.6,775.5,8.2,0.8,40.5,21,12,33,Nearby,13,418.0,9.8,911.5,14.1,0.9,39.3,24,17,34,Nearby,11,142.4,3.0,406.9,8.4,0.2,34.0,33,18,49
478,SCORAN01,214 Endicott Court,Orangeburg,SC,29118,33.559139,-80.809493,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,8OB0661A,< 0.75 Mile,0.7,269,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,PF00156752,1,130.0,130.0,130.0,4.9,4.9,4.9,30,30,30
342,NDMINO01,1725 12th Ave SW,Minot,ND,58701,48.222618,-101.315077,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Vehicle,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,A1R0693A,< 0.75 Mile,0.7,119,Yes,Yes,Yes,Nearby,4,115.9,36.2,215.1,5.9,1.6,17.6,76,34,156,Nearby,9,319.3,19.6,990.5,18.0,0.9,87.3,48,33,81,Nearby,1,73.6,73.6,73.6,8.1,8.1,8.1,57,57,57
168,INDANV01,123 Twin Bridges Rd,Danville,IN,46122,39.75109,-86.501652,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,,No,MW04272A,< 0.75 Mile,0.7,342,Yes,Yes,Yes,Nearby,2,694.5,239.6,1149.5,35.8,18.0,53.6,41,12,69,Nearby,1,926.5,926.5,926.5,89.2,89.2,89.2,13,13,13,Nearby,2,602.8,572.4,633.2,16.4,9.9,22.8,19,14,24
303,TNCAMD02,1591 Mt. Carmel Rd,Camden,TN,38320,36.058113,-88.142132,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,No,9NV3606A,< 1 Mile,0.8,48,Yes,Yes,Yes,,,,,,,,,,,,Nearby,1,418.5,418.5,418.5,26.0,26.0,26.0,19,19,19,,,,,,,,,,,
1175,ARJACK02,800 Pine Drive,Ridge,AR,72076,34.860421,-92.128565,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,AR02220A,< 1 Mile,0.8,297,Yes,Yes,Yes,Nearby,3,422.0,310.9,588.6,11.9,4.0,26.3,54,44,64,PC73264585,1,54.1,54.1,54.1,5.7,5.7,5.7,28,28,28,Nearby,14,312.9,4.5,828.7,10.9,0.3,47.8,36,21,58
763,MDCURT01,3545 Fairfield Rd,Curtis Bay,MD,21226,39.231108,-76.574573,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,7BAC019A,< 1 Mile,0.8,322,Yes,Yes,Yes,Nearby,5,434.2,354.4,532.4,29.4,13.9,51.7,13,9,14,Nearby,2,284.0,168.9,399.1,8.8,4.3,13.4,25,17,32,Nearby,1,68.4,68.4,68.4,11.4,11.4,11.4,59,59,59
300,GALAKE01,1571 Burks Dr,Lake City,GA,30260,33.613061,-84.338975,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Commercial,,No,9AT2364A,< 1 Mile,0.8,286,Yes,Yes,Yes,Nearby,11,825.3,363.5,1201.8,30.4,9.0,75.0,14,9,27,Nearby,44,448.9,7.2,995.4,30.0,0.0,132.3,43,12,397,Nearby,8,580.3,7.4,960.1,24.5,0.0,72.3,18,11,24
167,PAPALM02,123 E. High St,Palmyra,PA,17078,40.312612,-76.596067,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,Yes,2LB3467B,< 1 Mile,0.8,69,Yes,Yes,Yes,PF35551307,3,623.9,531.3,760.3,55.8,26.7,72.0,14,11,18,PF35551307,1,220.0,220.0,220.0,16.7,16.7,16.7,28,28,28,Nearby,9,100.8,8.7,202.1,6.6,0.1,13.2,42,34,49
671,WIFOND02,301 Thomas St,Fond du Lac,WI,54935,43.779982,-88.458288,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Vehicle,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Vehicle,,No,ML94407C,< 1 Mile,0.8,93,Yes,Yes,Yes,Nearby,12,263.0,9.4,632.2,12.7,1.2,65.3,19,9,34,PF51465354,2,18.6,9.8,27.5,4.1,3.3,4.9,31,31,31,PF51465354,1,35.4,35.4,35.4,0.7,0.7,0.7,110,110,110
593,NMHOBB01,2608 Lovington Hwy,Hobbs,NM,88240,32.729399,-103.149465,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,,No,NM04117A,< 1 Mile,0.8,154,Yes,Yes,Yes,PC42642821,3,9.4,3.3,14.7,4.8,1.6,6.7,32,27,35,Nearby,12,277.9,23.9,425.2,59.6,0.2,125.8,75,64,95,Nearby,13,72.3,0.4,233.5,19.7,0.0,60.1,77,26,246
84,IAINDE01,1100 12th Street,Independence,IA,50644,42.479754,-91.880298,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Vehicle,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Vehicle,Outdoor,,No,DM04259A,< 1 Mile,0.8,261,Yes,Yes,Yes,Nearby,3,36.8,9.4,83.1,8.8,1.5,15.5,34,28,41,Nearby,8,86.7,48.9,126.6,32.7,2.7,64.2,41,32,54,,,,,,,,,,,
314,WAKENN02,1611 S. Washington,Kennewick,WA,99337,46.193164,-119.116484,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Vehicle,In-Building Residential,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,SP09180A,< 1 Mile,0.8,355,Yes,Yes,Yes,Nearby,12,221.4,7.0,535.4,17.5,0.0,56.9,23,16,45,Nearby,24,348.7,28.0,1001.5,54.9,2.4,141.2,36,24,54,RU83125135,30,308.2,38.5,1075.5,63.3,16.3,90.3,27,24,35
1060,OHNORT02,6525 Wales Rd,Northwood,OH,43619,41.605435,-83.509395,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,,No,TO03682A,< 1 Mile,0.8,326,Yes,Yes,Yes,,,,,,,,,,,,Nearby,2,414.2,344.7,483.8,58.3,9.4,107.2,44,40,47,,,,,,,,,,,
573,TXCONR01,2525 Loop 336,East Conroe,TX,77301,30.33631,-95.414428,,Eligible,Unlimited Productivity Filter On Or Capped Plans (see C2),Good,--,--,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,,In-Building Commercial,In-Building Commercial,In-Building Commercial,In-Building Residential,In-Vehicle,,No,A3B0053A,< 1 Mile,0.8,282,Yes,Yes,Yes,Nearby,20,398.8,17.4,718.2,24.5,0.1,69.8,26,17,40,Nearby,2,134.1,122.7,145.6,5.0,5.0,5.1,25,24,26,Nearby,9,507.6,224.7,809.7,22.8,1.9,59.6,42,34,69
